city,lat,lng,date,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
Casablanca,33.5992,-7.62,2026-09-17,19.7,19.7,0.0,0,12.8,36.0,3
Casablanca,33.5992,-7.62,2026-09-18,18.4,18.4,0.0,0,12.0,32.8,3
Casablanca,33.5992,-7.62,2026-09-19,19.4,19.4,0.0,0,11.9,31.7,45
Casablanca,33.5992,-7.62,2026-09-20,21.1,21.1,0.0,0,10.2,29.9,45
Casablanca,33.5992,-7.62,2026-09-21,21.1,21.1,0.0,0,10.8,31.3,45
Casablanca,33.5992,-7.62,2026-09-22,20.9,20.9,0.0,0,11.4,29.9,45
Casablanca,33.5992,-7.62,2026-09-23,20.9,20.9,0.0,0,12.3,32.4,45
Tangier,35.7767,-5.8039,2026-09-17,17.6,17.6,0.0,0,10.6,25.6,3
Tangier,35.7767,-5.8039,2026-09-18,18.5,18.5,0.0,0,19.2,45.7,3
Tangier,35.7767,-5.8039,2026-09-19,22.7,22.7,0.0,0,29.7,71.6,2
Tangier,35.7767,-5.8039,2026-09-20,24.1,24.1,0.0,0,30.6,74.9,2
Tangier,35.7767,-5.8039,2026-09-21,23.3,23.3,0.0,0,27.7,66.2,2
Tangier,35.7767,-5.8039,2026-09-22,22.1,22.1,0.0,0,32.8,60.8,1
Tangier,35.7767,-5.8039,2026-09-23,22.3,22.3,0.0,0,29.3,54.7,1
Fès,34.0433,-5.0033,2026-09-17,18.0,18.0,0.0,0,12.2,32.4,3
Fès,34.0433,-5.0033,2026-09-18,17.8,17.8,0.0,0,10.0,27.7,2
Fès,34.0433,-5.0033,2026-09-19,20.9,20.9,0.0,0,17.8,45.4,2
Fès,34.0433,-5.0033,2026-09-20,22.7,22.7,0.0,0,14.8,38.9,2
Fès,34.0433,-5.0033,2026-09-21,22.9,22.9,0.0,3,14.5,36.7,2
Fès,34.0433,-5.0033,2026-09-22,21.7,21.7,0.0,0,11.3,28.8,1
Fès,34.0433,-5.0033,2026-09-23,22.0,22.0,0.0,0,12.3,30.2,1
Marrakech,31.6295,-7.9811,2026-09-17,18.3,18.3,0.0,0,10.6,31.0,2
Marrakech,31.6295,-7.9811,2026-09-18,18.3,18.3,0.0,0,7.6,23.0,1
Marrakech,31.6295,-7.9811,2026-09-19,20.6,20.6,0.0,5,9.1,25.6,3
Marrakech,31.6295,-7.9811,2026-09-20,22.8,22.8,1.5,25,10.4,30.6,80
Marrakech,31.6295,-7.9811,2026-09-21,23.3,23.3,0.0,13,12.4,33.8,3
Marrakech,31.6295,-7.9811,2026-09-22,21.7,21.7,0.0,6,14.0,25.2,1
Marrakech,31.6295,-7.9811,2026-09-23,20.5,20.5,0.0,3,13.3,23.4,2
Sale,34.05,-6.8167,2026-09-17,18.6,18.6,0.0,0,11.8,31.7,3
Sale,34.05,-6.8167,2026-09-18,17.1,17.1,0.0,0,13.2,33.8,45
Sale,34.05,-6.8167,2026-09-19,17.2,17.2,0.0,0,12.2,32.4,45
Sale,34.05,-6.8167,2026-09-20,20.7,20.7,0.0,0,10.3,27.7,2
Sale,34.05,-6.8167,2026-09-21,21.3,21.3,0.0,0,11.5,30.6,1
Sale,34.05,-6.8167,2026-09-22,20.6,20.6,0.0,0,11.4,26.6,45
Sale,34.05,-6.8167,2026-09-23,20.1,20.1,0.0,0,11.9,28.4,45
Meknès,33.8833,-5.55,2026-09-17,15.4,15.4,0.0,0,12.9,34.6,45
Meknès,33.8833,-5.55,2026-09-18,15.9,15.9,0.0,0,12.9,36.0,3
Meknès,33.8833,-5.55,2026-09-19,18.9,18.9,0.0,3,11.3,31.7,2
Meknès,33.8833,-5.55,2026-09-20,22.1,22.1,0.0,0,13.0,35.6,2
Meknès,33.8833,-5.55,2026-09-21,21.0,21.0,0.0,3,13.9,36.4,2
Meknès,33.8833,-5.55,2026-09-22,19.8,19.8,0.0,0,14.8,34.2,1
Meknès,33.8833,-5.55,2026-09-23,20.0,20.0,0.0,0,16.1,36.7,1
Rabat,34.0211,-6.8414,2026-09-17,18.6,18.6,0.0,0,11.8,31.7,3
Rabat,34.0211,-6.8414,2026-09-18,17.1,17.1,0.0,0,13.2,33.8,45
Rabat,34.0211,-6.8414,2026-09-19,17.2,17.2,0.0,0,12.2,32.4,45
Rabat,34.0211,-6.8414,2026-09-20,20.7,20.7,0.0,0,10.3,27.7,2
Rabat,34.0211,-6.8414,2026-09-21,21.3,21.3,0.0,0,11.5,30.6,1
Rabat,34.0211,-6.8414,2026-09-22,20.7,20.7,0.0,0,11.4,26.6,45
Rabat,34.0211,-6.8414,2026-09-23,20.2,20.2,0.0,0,11.9,28.4,45
Agadir,30.4214,-9.5831,2026-09-17,20.5,20.5,0.0,0,14.5,37.1,3
Agadir,30.4214,-9.5831,2026-09-18,19.7,19.7,0.0,0,12.4,35.6,1
Agadir,30.4214,-9.5831,2026-09-19,20.4,20.4,0.0,0,13.3,37.8,2
Agadir,30.4214,-9.5831,2026-09-20,20.5,20.5,0.0,0,13.1,36.4,45
Agadir,30.4214,-9.5831,2026-09-21,21.7,21.7,0.0,0,9.7,29.9,45
Agadir,30.4214,-9.5831,2026-09-22,21.6,21.6,0.0,0,17.2,33.1,45
Agadir,30.4214,-9.5831,2026-09-23,22.2,22.2,0.0,0,14.0,28.4,0
Kenitra,34.25,-6.5833,2026-09-17,18.3,18.3,0.0,0,12.1,30.6,3
Kenitra,34.25,-6.5833,2026-09-18,16.5,16.5,0.0,0,14.4,36.0,45
Kenitra,34.25,-6.5833,2026-09-19,17.0,17.0,0.0,0,14.6,37.4,45
Kenitra,34.25,-6.5833,2026-09-20,20.3,20.3,0.0,0,12.2,31.3,2
Kenitra,34.25,-6.5833,2026-09-21,20.8,20.8,0.0,0,12.8,32.4,45
Kenitra,34.25,-6.5833,2026-09-22,20.5,20.5,0.0,0,11.8,27.4,45
Kenitra,34.25,-6.5833,2026-09-23,19.6,19.6,0.0,0,12.6,29.5,45
Oujda-Angad,34.6867,-1.9114,2026-09-17,15.6,15.6,0.0,0,18.4,38.2,3
Oujda-Angad,34.6867,-1.9114,2026-09-18,16.5,16.5,0.0,3,19.0,40.3,45
Oujda-Angad,34.6867,-1.9114,2026-09-19,18.6,18.6,3.5,45,16.2,42.1,81
Oujda-Angad,34.6867,-1.9114,2026-09-20,19.1,19.1,0.0,8,19.1,40.7,3
Oujda-Angad,34.6867,-1.9114,2026-09-21,19.5,19.5,0.0,5,17.3,38.2,45
Oujda-Angad,34.6867,-1.9114,2026-09-22,17.4,17.4,0.0,5,21.7,41.8,45
Oujda-Angad,34.6867,-1.9114,2026-09-23,17.1,17.1,0.0,3,22.1,40.0,1
Tétouan,35.5667,-5.3667,2026-09-17,14.6,14.6,0.0,0,10.6,28.1,3
Tétouan,35.5667,-5.3667,2026-09-18,18.6,18.6,0.0,0,19.1,46.8,3
Tétouan,35.5667,-5.3667,2026-09-19,22.3,22.3,0.0,0,32.8,78.5,2
Tétouan,35.5667,-5.3667,2026-09-20,23.6,23.6,0.0,0,27.5,67.7,3
Tétouan,35.5667,-5.3667,2026-09-21,23.1,23.1,0.0,0,24.0,63.0,3
Tétouan,35.5667,-5.3667,2026-09-22,22.3,22.3,0.0,0,26.7,54.7,2
Tétouan,35.5667,-5.3667,2026-09-23,22.4,22.4,0.0,0,19.0,46.8,2
Safi,32.2833,-9.2333,2026-09-17,19.2,19.2,0.0,0,20.2,37.1,3
Safi,32.2833,-9.2333,2026-09-18,18.7,18.7,0.0,0,22.0,39.2,2
Safi,32.2833,-9.2333,2026-09-19,18.7,18.7,0.0,0,19.2,34.9,2
Safi,32.2833,-9.2333,2026-09-20,19.7,19.7,0.0,0,10.4,20.5,45
Safi,32.2833,-9.2333,2026-09-21,19.4,19.4,0.0,0,11.0,21.6,45
Safi,32.2833,-9.2333,2026-09-22,18.8,18.8,0.0,0,13.7,25.9,45
Safi,32.2833,-9.2333,2026-09-23,20.1,20.1,0.0,0,16.3,31.3,45
Taourirt,34.41,-2.89,2026-09-17,20.1,20.1,0.0,0,24.8,40.3,3
Taourirt,34.41,-2.89,2026-09-18,18.6,18.6,0.0,3,28.8,48.6,45
Taourirt,34.41,-2.89,2026-09-19,20.1,20.1,0.4,10,30.8,54.4,3
Taourirt,34.41,-2.89,2026-09-20,21.3,21.3,0.0,3,30.0,53.6,3
Taourirt,34.41,-2.89,2026-09-21,21.3,21.3,0.0,3,27.8,47.5,3
Taourirt,34.41,-2.89,2026-09-22,19.8,19.8,0.0,0,22.1,37.1,45
Taourirt,34.41,-2.89,2026-09-23,19.9,19.9,0.0,0,25.2,43.2,0
Temara,33.9234,-6.9076,2026-09-17,18.4,18.4,0.0,0,12.2,33.5,3
Temara,33.9234,-6.9076,2026-09-18,16.4,16.4,0.0,0,13.2,33.8,3
Temara,33.9234,-6.9076,2026-09-19,16.5,16.5,0.0,0,11.9,32.0,3
Temara,33.9234,-6.9076,2026-09-20,20.1,20.1,0.0,0,9.7,27.7,2
Temara,33.9234,-6.9076,2026-09-21,20.6,20.6,0.0,0,11.0,31.0,1
Temara,33.9234,-6.9076,2026-09-22,20.5,20.5,0.0,0,11.5,23.8,45
Temara,33.9234,-6.9076,2026-09-23,20.1,20.1,0.0,0,12.2,25.6,45
Laâyoune,27.15,-13.2,2026-09-17,21.4,21.4,0.2,0,31.1,60.5,51
Laâyoune,27.15,-13.2,2026-09-18,19.9,19.9,0.4,6,26.9,52.2,51
Laâyoune,27.15,-13.2,2026-09-19,18.4,18.4,0.0,0,24.2,47.9,3
Laâyoune,27.15,-13.2,2026-09-20,18.9,18.9,0.0,0,20.8,41.8,3
Laâyoune,27.15,-13.2,2026-09-21,19.4,19.4,0.0,2,23.5,46.8,3
Laâyoune,27.15,-13.2,2026-09-22,19.9,19.9,0.0,5,24.5,49.0,3
Laâyoune,27.15,-13.2,2026-09-23,19.3,19.3,0.0,6,21.7,46.4,1
El Jadid,33.2566,-8.5025,2026-09-17,20.4,20.4,0.0,0,13.9,25.6,3
El Jadid,33.2566,-8.5025,2026-09-18,19.9,19.9,0.0,0,18.3,33.1,3
El Jadid,33.2566,-8.5025,2026-09-19,20.2,20.2,0.0,0,16.0,29.2,2
El Jadid,33.2566,-8.5025,2026-09-20,20.8,20.8,0.0,0,12.7,23.8,45
El Jadid,33.2566,-8.5025,2026-09-21,21.1,21.1,0.0,0,12.7,24.5,45
El Jadid,33.2566,-8.5025,2026-09-22,21.5,21.5,0.0,0,11.6,24.1,45
El Jadid,33.2566,-8.5025,2026-09-23,20.8,20.8,0.0,0,15.0,30.2,45
Ait Melloul,30.3342,-9.4972,2026-09-17,21.2,21.2,0.0,0,17.0,34.6,3
Ait Melloul,30.3342,-9.4972,2026-09-18,19.8,19.8,0.0,0,17.2,34.6,1
Ait Melloul,30.3342,-9.4972,2026-09-19,20.3,20.3,0.0,0,19.9,39.6,3
Ait Melloul,30.3342,-9.4972,2026-09-20,20.7,20.7,0.0,0,18.4,37.4,2
Ait Melloul,30.3342,-9.4972,2026-09-21,19.9,19.9,0.0,0,15.8,33.5,2
Ait Melloul,30.3342,-9.4972,2026-09-22,20.1,20.1,0.0,0,17.2,33.1,2
Ait Melloul,30.3342,-9.4972,2026-09-23,22.5,22.5,0.0,0,14.0,28.4,0
Béni Mellal,32.3394,-6.3608,2026-09-17,18.8,18.8,0.0,0,10.6,26.6,3
Béni Mellal,32.3394,-6.3608,2026-09-18,18.9,18.9,0.0,0,9.9,32.4,3
Béni Mellal,32.3394,-6.3608,2026-09-19,22.5,22.5,0.0,0,11.1,24.5,3
Béni Mellal,32.3394,-6.3608,2026-09-20,25.1,25.1,0.0,2,18.1,38.9,3
Béni Mellal,32.3394,-6.3608,2026-09-21,24.8,24.8,0.0,8,18.2,51.5,2
Béni Mellal,32.3394,-6.3608,2026-09-22,24.4,24.4,0.0,2,18.3,34.2,1
Béni Mellal,32.3394,-6.3608,2026-09-23,24.4,24.4,0.0,0,16.6,31.3,1
Bouskoura,33.4489,-7.6486,2026-09-17,18.6,18.6,0.0,0,14.9,37.4,3
Bouskoura,33.4489,-7.6486,2026-09-18,17.5,17.5,0.0,0,14.3,35.6,3
Bouskoura,33.4489,-7.6486,2026-09-19,18.5,18.5,0.0,0,14.1,35.3,45
Bouskoura,33.4489,-7.6486,2026-09-20,20.6,20.6,0.0,0,13.2,34.2,45
Bouskoura,33.4489,-7.6486,2026-09-21,19.9,19.9,0.0,0,15.0,37.8,45
Bouskoura,33.4489,-7.6486,2026-09-22,20.0,20.0,0.0,0,11.4,29.9,45
Bouskoura,33.4489,-7.6486,2026-09-23,20.1,20.1,0.0,3,12.3,32.4,45
Tiznit,29.7,-9.7269,2026-09-17,19.9,19.9,0.0,0,22.4,37.4,3
Tiznit,29.7,-9.7269,2026-09-18,19.0,19.0,0.0,0,20.8,35.3,2
Tiznit,29.7,-9.7269,2026-09-19,19.6,19.6,0.0,0,15.7,26.3,2
Tiznit,29.7,-9.7269,2026-09-20,20.0,20.0,0.0,0,14.4,25.6,2
Tiznit,29.7,-9.7269,2026-09-21,21.5,21.5,0.0,0,13.1,22.3,1
Tiznit,29.7,-9.7269,2026-09-22,20.0,20.0,0.0,0,15.7,25.6,0
Tiznit,29.7,-9.7269,2026-09-23,19.4,19.4,0.0,3,14.8,25.9,0
Mohammedia,33.6833,-7.3833,2026-09-17,19.1,19.1,0.0,0,14.0,34.2,3
Mohammedia,33.6833,-7.3833,2026-09-18,17.1,17.1,0.0,0,12.2,31.3,3
Mohammedia,33.6833,-7.3833,2026-09-19,17.9,17.9,0.0,0,13.3,31.7,45
Mohammedia,33.6833,-7.3833,2026-09-20,20.6,20.6,0.0,0,11.5,28.4,45
Mohammedia,33.6833,-7.3833,2026-09-21,20.7,20.7,0.0,0,12.0,29.2,45
Mohammedia,33.6833,-7.3833,2026-09-22,20.4,20.4,0.0,0,15.2,29.2,45
Mohammedia,33.6833,-7.3833,2026-09-23,20.2,20.2,0.0,0,16.9,32.0,45
Kouribga,32.88,-6.9,2026-09-17,14.4,14.4,0.0,0,18.8,37.4,3
Kouribga,32.88,-6.9,2026-09-18,15.1,15.1,0.0,0,18.4,35.3,3
Kouribga,32.88,-6.9,2026-09-19,18.1,18.1,0.0,0,18.4,35.6,3
Kouribga,32.88,-6.9,2026-09-20,22.6,22.6,0.0,8,18.9,40.0,3
Kouribga,32.88,-6.9,2026-09-21,21.2,21.2,0.3,5,20.2,41.0,2
Kouribga,32.88,-6.9,2026-09-22,17.9,17.9,0.0,1,18.2,39.2,2
Kouribga,32.88,-6.9,2026-09-23,17.1,17.1,0.0,3,20.9,42.5,1
Settat,33.0023,-7.6198,2026-09-17,16.6,16.6,0.0,0,17.6,37.1,3
Settat,33.0023,-7.6198,2026-09-18,16.5,16.5,0.0,0,16.9,36.4,3
Settat,33.0023,-7.6198,2026-09-19,16.7,16.7,0.0,0,16.8,36.0,2
Settat,33.0023,-7.6198,2026-09-20,21.6,21.6,0.0,0,16.4,36.4,2
Settat,33.0023,-7.6198,2026-09-21,21.0,21.0,0.0,0,18.8,41.0,2
Settat,33.0023,-7.6198,2026-09-22,18.3,18.3,0.0,3,16.7,34.6,0
Settat,33.0023,-7.6198,2026-09-23,18.6,18.6,0.0,3,18.1,36.4,45
Barrechid,33.27,-7.5872,2026-09-17,17.4,17.4,0.0,0,17.2,31.3,3
Barrechid,33.27,-7.5872,2026-09-18,17.0,17.0,0.0,0,17.5,31.7,3
Barrechid,33.27,-7.5872,2026-09-19,16.8,16.8,0.0,0,16.2,29.5,45
Barrechid,33.27,-7.5872,2026-09-20,20.9,20.9,0.0,0,16.6,32.8,45
Barrechid,33.27,-7.5872,2026-09-21,19.4,19.4,0.0,0,19.2,36.7,45
Barrechid,33.27,-7.5872,2026-09-22,19.0,19.0,0.0,0,17.8,32.8,45
Barrechid,33.27,-7.5872,2026-09-23,18.9,18.9,0.0,0,19.4,35.6,45
Ad Dakhla,23.7167,-15.95,2026-09-17,20.6,20.6,0.0,0,41.3,52.9,2
Ad Dakhla,23.7167,-15.95,2026-09-18,20.4,20.4,0.0,0,36.2,45.0,0
Ad Dakhla,23.7167,-15.95,2026-09-19,19.9,19.9,0.0,0,30.2,37.4,0
Ad Dakhla,23.7167,-15.95,2026-09-20,19.4,19.4,0.0,0,31.8,40.0,0
Ad Dakhla,23.7167,-15.95,2026-09-21,20.4,20.4,0.0,5,30.8,38.5,0
Ad Dakhla,23.7167,-15.95,2026-09-22,20.4,20.4,0.0,9,30.2,40.3,0
Ad Dakhla,23.7167,-15.95,2026-09-23,20.4,20.4,0.0,6,30.1,37.1,2
Nador,35.1667,-2.9333,2026-09-17,21.6,21.6,0.2,0,14.3,32.0,80
Nador,35.1667,-2.9333,2026-09-18,22.0,22.0,0.6,3,14.6,32.8,80
Nador,35.1667,-2.9333,2026-09-19,23.0,23.0,1.7,3,23.9,52.6,80
Nador,35.1667,-2.9333,2026-09-20,24.0,24.0,4.3,5,24.4,50.4,80
Nador,35.1667,-2.9333,2026-09-21,23.7,23.7,1.2,10,17.2,38.2,3
Nador,35.1667,-2.9333,2026-09-22,21.7,21.7,0.0,3,20.4,35.6,2
Nador,35.1667,-2.9333,2026-09-23,21.5,21.5,0.0,0,16.6,29.9,2
Taza,34.2144,-4.0088,2026-09-17,16.9,16.9,0.0,0,14.3,31.0,3
Taza,34.2144,-4.0088,2026-09-18,18.2,18.2,0.0,0,16.9,35.6,2
Taza,34.2144,-4.0088,2026-09-19,19.3,19.3,0.0,0,24.6,51.8,3
Taza,34.2144,-4.0088,2026-09-20,20.4,20.4,0.0,0,21.4,45.0,3
Taza,34.2144,-4.0088,2026-09-21,20.5,20.5,0.0,5,19.4,43.6,2
Taza,34.2144,-4.0088,2026-09-22,19.7,19.7,0.0,1,13.7,27.4,2
Taza,34.2144,-4.0088,2026-09-23,18.7,18.7,0.0,0,17.4,32.4,0
Inezgane,30.3658,-9.5381,2026-09-17,20.7,20.7,0.0,0,13.7,38.5,3
Inezgane,30.3658,-9.5381,2026-09-18,19.4,19.4,0.0,0,13.0,37.1,1
Inezgane,30.3658,-9.5381,2026-09-19,19.9,19.9,0.0,0,14.8,41.0,45
Inezgane,30.3658,-9.5381,2026-09-20,20.0,20.0,0.0,0,14.5,41.4,45
Inezgane,30.3658,-9.5381,2026-09-21,19.8,19.8,0.0,0,11.9,33.1,45
Inezgane,30.3658,-9.5381,2026-09-22,19.6,19.6,0.0,0,17.2,33.1,45
Inezgane,30.3658,-9.5381,2026-09-23,22.5,22.5,0.0,0,14.0,28.4,0
Larache,35.1833,-6.15,2026-09-17,17.7,17.7,0.0,0,12.4,23.8,3
Larache,35.1833,-6.15,2026-09-18,14.9,14.9,0.0,0,17.1,33.1,45
Larache,35.1833,-6.15,2026-09-19,17.9,17.9,0.0,0,19.5,35.3,2
Larache,35.1833,-6.15,2026-09-20,25.7,25.7,0.0,0,14.2,29.2,1
Larache,35.1833,-6.15,2026-09-21,22.9,22.9,0.0,0,14.1,26.3,1
Larache,35.1833,-6.15,2026-09-22,19.8,19.8,0.0,0,15.0,28.4,2
Larache,35.1833,-6.15,2026-09-23,18.5,18.5,0.0,0,13.5,25.2,2
Al Khmissat,33.81,-6.06,2026-09-17,15.1,15.1,0.0,0,14.2,29.9,45
Al Khmissat,33.81,-6.06,2026-09-18,15.7,15.7,0.0,0,16.2,33.8,3
Al Khmissat,33.81,-6.06,2026-09-19,17.8,17.8,0.0,0,13.9,31.0,2
Al Khmissat,33.81,-6.06,2026-09-20,22.3,22.3,0.0,0,15.4,29.9,2
Al Khmissat,33.81,-6.06,2026-09-21,21.1,21.1,0.0,3,16.5,33.5,2
Al Khmissat,33.81,-6.06,2026-09-22,19.2,19.2,0.0,0,15.2,29.9,3
Al Khmissat,33.81,-6.06,2026-09-23,17.2,17.2,0.0,3,20.0,37.8,1
Guelmim,28.9833,-10.0667,2026-09-17,18.9,18.9,0.0,0,29.5,49.0,3
Guelmim,28.9833,-10.0667,2026-09-18,17.2,17.2,0.0,0,24.1,42.5,1
Guelmim,28.9833,-10.0667,2026-09-19,18.1,18.1,0.0,0,20.6,37.1,3
Guelmim,28.9833,-10.0667,2026-09-20,17.0,17.0,0.0,0,22.3,41.0,1
Guelmim,28.9833,-10.0667,2026-09-21,19.9,19.9,0.0,2,16.5,32.8,0
Guelmim,28.9833,-10.0667,2026-09-22,21.9,21.9,0.0,2,16.6,32.8,2
Guelmim,28.9833,-10.0667,2026-09-23,20.2,20.2,0.0,2,13.4,33.1,3
Ksar El Kebir,35.0,-5.9,2026-09-17,18.8,18.8,0.0,0,14.3,27.4,3
Ksar El Kebir,35.0,-5.9,2026-09-18,16.0,16.0,0.0,0,18.3,36.4,45
Ksar El Kebir,35.0,-5.9,2026-09-19,18.8,18.8,0.0,0,7.4,18.0,2
Ksar El Kebir,35.0,-5.9,2026-09-20,22.3,22.3,0.0,0,10.6,25.6,1
Ksar El Kebir,35.0,-5.9,2026-09-21,22.9,22.9,0.0,0,13.5,26.3,2
Ksar El Kebir,35.0,-5.9,2026-09-22,21.4,21.4,0.0,0,16.0,31.7,2
Ksar El Kebir,35.0,-5.9,2026-09-23,20.3,20.3,0.0,0,14.8,29.2,1
Khénifra,32.93,-5.66,2026-09-17,15.7,15.7,0.0,0,16.6,31.7,3
Khénifra,32.93,-5.66,2026-09-18,15.6,15.6,0.0,0,18.5,34.2,3
Khénifra,32.93,-5.66,2026-09-19,19.3,19.3,0.0,3,23.7,50.4,3
Khénifra,32.93,-5.66,2026-09-20,22.0,22.0,0.0,2,21.5,43.6,3
Khénifra,32.93,-5.66,2026-09-21,20.8,20.8,1.2,8,11.9,29.5,80
Khénifra,32.93,-5.66,2026-09-22,18.7,18.7,0.0,4,14.2,25.9,2
Khénifra,32.93,-5.66,2026-09-23,19.3,19.3,0.0,3,16.0,28.4,2
Skhirate,33.85,-7.03,2026-09-17,18.7,18.7,0.0,0,12.9,29.2,3
Skhirate,33.85,-7.03,2026-09-18,17.0,17.0,0.0,0,13.7,31.0,3
Skhirate,33.85,-7.03,2026-09-19,17.1,17.1,0.0,0,12.2,27.4,3
Skhirate,33.85,-7.03,2026-09-20,19.9,19.9,0.0,0,10.5,25.2,2
Skhirate,33.85,-7.03,2026-09-21,20.5,20.5,0.0,0,12.3,27.4,2
Skhirate,33.85,-7.03,2026-09-22,20.4,20.4,0.0,0,11.5,23.8,45
Skhirate,33.85,-7.03,2026-09-23,20.2,20.2,0.0,0,12.2,25.6,45
Beni Yakhlef,33.6555,-7.3221,2026-09-17,17.8,17.8,0.0,0,16.3,31.0,3
Beni Yakhlef,33.6555,-7.3221,2026-09-18,16.1,16.1,0.0,0,15.9,29.5,3
Beni Yakhlef,33.6555,-7.3221,2026-09-19,16.7,16.7,0.0,0,16.8,31.0,45
Beni Yakhlef,33.6555,-7.3221,2026-09-20,20.0,20.0,0.0,0,15.1,28.1,45
Beni Yakhlef,33.6555,-7.3221,2026-09-21,19.7,19.7,0.0,0,17.1,32.0,45
Beni Yakhlef,33.6555,-7.3221,2026-09-22,19.7,19.7,0.0,0,15.2,29.2,45
Beni Yakhlef,33.6555,-7.3221,2026-09-23,19.7,19.7,0.0,0,16.9,32.0,45
Sidi Yahya Zaer,33.7105,-6.8831,2026-09-17,15.9,15.9,0.0,0,16.0,32.8,3
Sidi Yahya Zaer,33.7105,-6.8831,2026-09-18,15.2,15.2,0.0,0,16.2,32.8,45
Sidi Yahya Zaer,33.7105,-6.8831,2026-09-19,16.6,16.6,0.0,0,15.6,32.0,3
Sidi Yahya Zaer,33.7105,-6.8831,2026-09-20,20.9,20.9,0.0,0,16.3,33.1,2
Sidi Yahya Zaer,33.7105,-6.8831,2026-09-21,20.0,20.0,0.0,0,16.4,34.6,1
Sidi Yahya Zaer,33.7105,-6.8831,2026-09-22,18.6,18.6,0.0,0,15.0,30.2,1
Sidi Yahya Zaer,33.7105,-6.8831,2026-09-23,16.4,16.4,0.0,0,16.0,32.8,45
Ben Guerir,32.23,-7.95,2026-09-17,16.5,16.5,0.0,0,17.3,34.6,3
Ben Guerir,32.23,-7.95,2026-09-18,16.6,16.6,0.0,0,14.8,31.0,2
Ben Guerir,32.23,-7.95,2026-09-19,18.6,18.6,0.0,0,17.7,36.7,2
Ben Guerir,32.23,-7.95,2026-09-20,22.5,22.5,0.0,5,16.6,35.6,2
Ben Guerir,32.23,-7.95,2026-09-21,22.6,22.6,0.0,5,20.1,41.0,1
Ben Guerir,32.23,-7.95,2026-09-22,19.3,19.3,0.0,5,18.3,32.0,1
Ben Guerir,32.23,-7.95,2026-09-23,19.1,19.1,0.0,0,19.7,34.6,0
Ait Ali,30.1739,-9.4881,2026-09-17,20.8,20.8,0.0,0,24.9,40.3,3
Ait Ali,30.1739,-9.4881,2026-09-18,19.6,19.6,0.0,0,22.5,36.4,2
Ait Ali,30.1739,-9.4881,2026-09-19,20.1,20.1,0.0,0,20.5,34.2,2
Ait Ali,30.1739,-9.4881,2026-09-20,20.4,20.4,0.0,0,19.5,32.4,2
Ait Ali,30.1739,-9.4881,2026-09-21,20.3,20.3,0.0,0,18.2,30.2,0
Ait Ali,30.1739,-9.4881,2026-09-22,20.5,20.5,0.0,0,18.0,32.8,0
Ait Ali,30.1739,-9.4881,2026-09-23,21.1,21.1,0.0,0,18.9,33.1,0
My Drarga,30.3805,-9.4763,2026-09-17,20.6,20.6,0.0,0,17.9,39.6,3
My Drarga,30.3805,-9.4763,2026-09-18,19.3,19.3,0.0,0,15.6,37.1,1
My Drarga,30.3805,-9.4763,2026-09-19,19.8,19.8,0.0,0,17.5,38.5,45
My Drarga,30.3805,-9.4763,2026-09-20,20.2,20.2,0.0,0,16.6,36.7,45
My Drarga,30.3805,-9.4763,2026-09-21,20.8,20.8,0.0,0,12.0,28.4,45
My Drarga,30.3805,-9.4763,2026-09-22,20.5,20.5,0.0,0,17.2,33.1,45
My Drarga,30.3805,-9.4763,2026-09-23,22.4,22.4,0.0,0,14.0,28.4,0
Lqoliaa,30.2942,-9.4544,2026-09-17,20.7,20.7,0.0,0,17.8,39.6,3
Lqoliaa,30.2942,-9.4544,2026-09-18,19.5,19.5,0.0,0,18.7,40.7,2
Lqoliaa,30.2942,-9.4544,2026-09-19,19.9,19.9,0.0,0,20.5,45.0,2
Lqoliaa,30.2942,-9.4544,2026-09-20,20.2,20.2,0.0,0,18.7,43.6,2
Lqoliaa,30.2942,-9.4544,2026-09-21,19.5,19.5,0.0,0,17.7,38.2,45
Lqoliaa,30.2942,-9.4544,2026-09-22,19.7,19.7,0.0,0,17.2,38.2,45
Lqoliaa,30.2942,-9.4544,2026-09-23,19.6,19.6,0.0,0,17.0,37.4,0
El Kelaa des Srarhna,32.05,-7.4,2026-09-17,17.4,17.4,0.0,0,16.8,28.8,2
El Kelaa des Srarhna,32.05,-7.4,2026-09-18,17.9,17.9,0.0,0,13.6,23.4,3
El Kelaa des Srarhna,32.05,-7.4,2026-09-19,20.3,20.3,0.0,0,16.2,27.7,3
El Kelaa des Srarhna,32.05,-7.4,2026-09-20,23.3,23.3,0.0,15,18.0,30.2,2
El Kelaa des Srarhna,32.05,-7.4,2026-09-21,23.0,23.0,0.0,8,20.1,33.5,2
El Kelaa des Srarhna,32.05,-7.4,2026-09-22,21.6,21.6,0.0,2,13.9,24.1,1
El Kelaa des Srarhna,32.05,-7.4,2026-09-23,20.2,20.2,0.0,0,15.6,27.0,1
Moulay Abdallah,33.1978,-8.5883,2026-09-17,20.3,20.3,0.0,0,16.2,24.8,3
Moulay Abdallah,33.1978,-8.5883,2026-09-18,19.8,19.8,0.0,0,19.9,32.4,2
Moulay Abdallah,33.1978,-8.5883,2026-09-19,20.1,20.1,0.0,0,17.6,28.1,2
