city,lat,lng,date,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
Ouezzane,34.6875,-1.9375,2026-09-19,17.4,17.4,0.0,7,18.8,33.8,45
Ouezzane,34.6875,-1.9375,2026-09-20,19.2,19.2,0.0,8,20.9,37.4,2
Semara,34.6875,-1.9375,2026-09-14,17.5,17.5,0.0,0,17.0,36.0,1
Semara,34.6875,-1.9375,2026-09-15,16.4,16.4,0.0,0,17.2,36.4,3
Semara,34.6875,-1.9375,2026-09-16,14.9,14.9,0.0,0,19.2,40.3,0
Semara,34.6875,-1.9375,2026-09-17,16.8,16.8,0.0,13,16.7,40.0,3
Semara,34.6875,-1.9375,2026-09-18,16.3,16.3,0.0,33,19.3,42.1,45
Semara,34.6875,-1.9375,2026-09-19,17.4,17.4,0.0,7,18.8,33.8,45
Semara,34.6875,-1.9375,2026-09-20,19.2,19.2,0.0,8,20.9,37.4,2
Ait Ourir,34.6875,-1.9375,2026-09-14,17.5,17.5,0.0,0,17.0,36.0,1
Ait Ourir,34.6875,-1.9375,2026-09-15,16.4,16.4,0.0,0,17.2,36.4,3
Ait Ourir,34.6875,-1.9375,2026-09-16,14.9,14.9,0.0,0,19.2,40.3,0
Ait Ourir,34.6875,-1.9375,2026-09-17,16.8,16.8,0.0,13,16.7,40.0,3
Ait Ourir,34.6875,-1.9375,2026-09-18,16.3,16.3,0.0,33,19.3,42.1,45
Ait Ourir,34.6875,-1.9375,2026-09-19,17.4,17.4,0.0,7,18.8,33.8,45
Ait Ourir,34.6875,-1.9375,2026-09-20,19.2,19.2,0.0,8,20.9,37.4,2
Oulad Tayeb,35.5625,-5.375,2026-09-14,22.1,22.1,0.0,0,18.1,46.1,2
Oulad Tayeb,35.5625,-5.375,2026-09-15,20.8,20.8,0.0,0,13.2,34.9,2
Oulad Tayeb,35.5625,-5.375,2026-09-16,18.3,18.3,0.0,0,25.3,58.7,1
Oulad Tayeb,35.5625,-5.375,2026-09-17,17.5,17.5,0.0,3,11.3,27.4,3
Oulad Tayeb,35.5625,-5.375,2026-09-18,17.2,17.2,0.0,8,20.3,46.1,3
Oulad Tayeb,35.5625,-5.375,2026-09-19,21.7,21.7,0.0,3,27.8,56.5,3
Oulad Tayeb,35.5625,-5.375,2026-09-20,22.9,22.9,0.0,5,26.5,62.3,3
Tit Mellil,35.5625,-5.375,2026-09-14,22.1,22.1,0.0,0,18.1,46.1,2
Tit Mellil,35.5625,-5.375,2026-09-15,20.8,20.8,0.0,0,13.2,34.9,2
Tit Mellil,35.5625,-5.375,2026-09-16,18.3,18.3,0.0,0,25.3,58.7,1
Tit Mellil,35.5625,-5.375,2026-09-17,17.5,17.5,0.0,3,11.3,27.4,3
Tit Mellil,35.5625,-5.375,2026-09-18,17.2,17.2,0.0,8,20.3,46.1,3
Tit Mellil,35.5625,-5.375,2026-09-19,21.7,21.7,0.0,3,27.8,56.5,3
Tit Mellil,35.5625,-5.375,2026-09-20,22.9,22.9,0.0,5,26.5,62.3,3
Sidi Bennour,35.5625,-5.375,2026-09-14,22.1,22.1,0.0,0,18.1,46.1,2
Sidi Bennour,35.5625,-5.375,2026-09-15,20.8,20.8,0.0,0,13.2,34.9,2
Sidi Bennour,35.5625,-5.375,2026-09-16,18.3,18.3,0.0,0,25.3,58.7,1
Sidi Bennour,35.5625,-5.375,2026-09-17,17.5,17.5,0.0,3,11.3,27.4,3
Sidi Bennour,35.5625,-5.375,2026-09-18,17.2,17.2,0.0,8,20.3,46.1,3
Sidi Bennour,35.5625,-5.375,2026-09-19,21.7,21.7,0.0,3,27.8,56.5,3
Sidi Bennour,35.5625,-5.375,2026-09-20,22.9,22.9,0.0,5,26.5,62.3,3
Temsia,35.5625,-5.375,2026-09-14,22.1,22.1,0.0,0,18.1,46.1,2
Temsia,35.5625,-5.375,2026-09-15,20.8,20.8,0.0,0,13.2,34.9,2
Temsia,35.5625,-5.375,2026-09-16,18.3,18.3,0.0,0,25.3,58.7,1
Temsia,35.5625,-5.375,2026-09-17,17.5,17.5,0.0,3,11.3,27.4,3
Temsia,35.5625,-5.375,2026-09-18,17.2,17.2,0.0,8,20.3,46.1,3
Temsia,35.5625,-5.375,2026-09-19,21.7,21.7,0.0,3,27.8,56.5,3
Temsia,35.5625,-5.375,2026-09-20,22.9,22.9,0.0,5,26.5,62.3,3
Biougra,35.5625,-5.375,2026-09-14,22.1,22.1,0.0,0,18.1,46.1,2
Biougra,35.5625,-5.375,2026-09-15,20.8,20.8,0.0,0,13.2,34.9,2
Biougra,35.5625,-5.375,2026-09-16,18.3,18.3,0.0,0,25.3,58.7,1
Biougra,35.5625,-5.375,2026-09-17,17.5,17.5,0.0,3,11.3,27.4,3
Biougra,35.5625,-5.375,2026-09-18,17.2,17.2,0.0,8,20.3,46.1,3
Biougra,35.5625,-5.375,2026-09-19,21.7,21.7,0.0,3,27.8,56.5,3
Biougra,35.5625,-5.375,2026-09-20,22.9,22.9,0.0,5,26.5,62.3,3
Al Hoceïma,35.5625,-5.375,2026-09-14,22.1,22.1,0.0,0,18.1,46.1,2
Al Hoceïma,35.5625,-5.375,2026-09-15,20.8,20.8,0.0,0,13.2,34.9,2
Al Hoceïma,35.5625,-5.375,2026-09-16,18.3,18.3,0.0,0,25.3,58.7,1
Al Hoceïma,35.5625,-5.375,2026-09-17,17.5,17.5,0.0,3,11.3,27.4,3
Al Hoceïma,35.5625,-5.375,2026-09-18,17.2,17.2,0.0,8,20.3,46.1,3
Al Hoceïma,35.5625,-5.375,2026-09-19,21.7,21.7,0.0,3,27.8,56.5,3
Al Hoceïma,35.5625,-5.375,2026-09-20,22.9,22.9,0.0,5,26.5,62.3,3
Qasbat Tadla,35.5625,-5.375,2026-09-14,22.1,22.1,0.0,0,18.1,46.1,2
Qasbat Tadla,35.5625,-5.375,2026-09-15,20.8,20.8,0.0,0,13.2,34.9,2
Qasbat Tadla,35.5625,-5.375,2026-09-16,18.3,18.3,0.0,0,25.3,58.7,1
Qasbat Tadla,35.5625,-5.375,2026-09-17,17.5,17.5,0.0,3,11.3,27.4,3
Qasbat Tadla,35.5625,-5.375,2026-09-18,17.2,17.2,0.0,8,20.3,46.1,3
Qasbat Tadla,35.5625,-5.375,2026-09-19,21.7,21.7,0.0,3,27.8,56.5,3
Qasbat Tadla,35.5625,-5.375,2026-09-20,22.9,22.9,0.0,5,26.5,62.3,3
Aziylal,32.3125,-9.25,2026-09-14,24.7,24.7,0.0,0,19.5,36.4,3
Aziylal,32.3125,-9.25,2026-09-15,23.0,23.0,0.0,0,25.1,43.9,2
Aziylal,32.3125,-9.25,2026-09-16,20.4,20.4,0.0,0,28.5,50.0,2
Aziylal,32.3125,-9.25,2026-09-17,18.8,18.8,0.0,0,19.6,34.2,2
Aziylal,32.3125,-9.25,2026-09-18,18.3,18.3,0.0,3,23.7,43.6,2
Aziylal,32.3125,-9.25,2026-09-19,19.1,19.1,0.0,3,18.8,34.6,3
Aziylal,32.3125,-9.25,2026-09-20,22.5,22.5,0.0,0,20.6,38.5,1
Boujad,32.3125,-9.25,2026-09-14,24.7,24.7,0.0,0,19.5,36.4,3
Boujad,32.3125,-9.25,2026-09-15,23.0,23.0,0.0,0,25.1,43.9,2
Boujad,32.3125,-9.25,2026-09-16,20.4,20.4,0.0,0,28.5,50.0,2
Boujad,32.3125,-9.25,2026-09-17,18.8,18.8,0.0,0,19.6,34.2,2
Boujad,32.3125,-9.25,2026-09-18,18.3,18.3,0.0,3,23.7,43.6,2
Boujad,32.3125,-9.25,2026-09-19,19.1,19.1,0.0,3,18.8,34.6,3
Boujad,32.3125,-9.25,2026-09-20,22.5,22.5,0.0,0,20.6,38.5,1
Al Aaroui,32.3125,-9.25,2026-09-14,24.7,24.7,0.0,0,19.5,36.4,3
Al Aaroui,32.3125,-9.25,2026-09-15,23.0,23.0,0.0,0,25.1,43.9,2
Al Aaroui,32.3125,-9.25,2026-09-16,20.4,20.4,0.0,0,28.5,50.0,2
Al Aaroui,32.3125,-9.25,2026-09-17,18.8,18.8,0.0,0,19.6,34.2,2
Al Aaroui,32.3125,-9.25,2026-09-18,18.3,18.3,0.0,3,23.7,43.6,2
Al Aaroui,32.3125,-9.25,2026-09-19,19.1,19.1,0.0,3,18.8,34.6,3
Al Aaroui,32.3125,-9.25,2026-09-20,22.5,22.5,0.0,0,20.6,38.5,1
Mrirt,32.3125,-9.25,2026-09-14,24.7,24.7,0.0,0,19.5,36.4,3
Mrirt,32.3125,-9.25,2026-09-15,23.0,23.0,0.0,0,25.1,43.9,2
Mrirt,32.3125,-9.25,2026-09-16,20.4,20.4,0.0,0,28.5,50.0,2
Mrirt,32.3125,-9.25,2026-09-17,18.8,18.8,0.0,0,19.6,34.2,2
Mrirt,32.3125,-9.25,2026-09-18,18.3,18.3,0.0,3,23.7,43.6,2
Mrirt,32.3125,-9.25,2026-09-19,19.1,19.1,0.0,3,18.8,34.6,3
Mrirt,32.3125,-9.25,2026-09-20,22.5,22.5,0.0,0,20.6,38.5,1
Tineghir,32.3125,-9.25,2026-09-14,24.7,24.7,0.0,0,19.5,36.4,3
Tineghir,32.3125,-9.25,2026-09-15,23.0,23.0,0.0,0,25.1,43.9,2
Tineghir,32.3125,-9.25,2026-09-16,20.4,20.4,0.0,0,28.5,50.0,2
Tineghir,32.3125,-9.25,2026-09-17,18.8,18.8,0.0,0,19.6,34.2,2
Tineghir,32.3125,-9.25,2026-09-18,18.3,18.3,0.0,3,23.7,43.6,2
Tineghir,32.3125,-9.25,2026-09-19,19.1,19.1,0.0,3,18.8,34.6,3
Tineghir,32.3125,-9.25,2026-09-20,22.5,22.5,0.0,0,20.6,38.5,1
Bouknadel,32.3125,-9.25,2026-09-14,24.7,24.7,0.0,0,19.5,36.4,3
Bouknadel,32.3125,-9.25,2026-09-15,23.0,23.0,0.0,0,25.1,43.9,2
Bouknadel,32.3125,-9.25,2026-09-16,20.4,20.4,0.0,0,28.5,50.0,2
Bouknadel,32.3125,-9.25,2026-09-17,18.8,18.8,0.0,0,19.6,34.2,2
Bouknadel,32.3125,-9.25,2026-09-18,18.3,18.3,0.0,3,23.7,43.6,2
Bouknadel,32.3125,-9.25,2026-09-19,19.1,19.1,0.0,3,18.8,34.6,3
Bouknadel,32.3125,-9.25,2026-09-20,22.5,22.5,0.0,0,20.6,38.5,1
Cabo Bojador,32.3125,-9.25,2026-09-14,24.7,24.7,0.0,0,19.5,36.4,3
Cabo Bojador,32.3125,-9.25,2026-09-15,23.0,23.0,0.0,0,25.1,43.9,2
Cabo Bojador,32.3125,-9.25,2026-09-16,20.4,20.4,0.0,0,28.5,50.0,2
Cabo Bojador,32.3125,-9.25,2026-09-17,18.8,18.8,0.0,0,19.6,34.2,2
Cabo Bojador,32.3125,-9.25,2026-09-18,18.3,18.3,0.0,3,23.7,43.6,2
Cabo Bojador,32.3125,-9.25,2026-09-19,19.1,19.1,0.0,3,18.8,34.6,3
Cabo Bojador,32.3125,-9.25,2026-09-20,22.5,22.5,0.0,0,20.6,38.5,1
Zagora,34.4375,-2.875,2026-09-14,19.2,19.2,0.0,0,25.2,41.0,1
Zagora,34.4375,-2.875,2026-09-15,18.9,18.9,0.0,0,23.6,38.2,3
Zagora,34.4375,-2.875,2026-09-16,18.4,18.4,0.0,0,23.4,37.4,1
Zagora,34.4375,-2.875,2026-09-17,20.0,20.0,0.0,11,26.2,46.4,3
Zagora,34.4375,-2.875,2026-09-18,18.5,18.5,0.0,13,26.8,48.6,45
Zagora,34.4375,-2.875,2026-09-19,18.7,18.7,0.0,6,17.7,30.6,3
Zagora,34.4375,-2.875,2026-09-20,19.9,19.9,0.0,5,21.8,35.3,45
Azemmour,34.4375,-2.875,2026-09-14,19.2,19.2,0.0,0,25.2,41.0,1
Azemmour,34.4375,-2.875,2026-09-15,18.9,18.9,0.0,0,23.6,38.2,3
Azemmour,34.4375,-2.875,2026-09-16,18.4,18.4,0.0,0,23.4,37.4,1
Azemmour,34.4375,-2.875,2026-09-17,20.0,20.0,0.0,11,26.2,46.4,3
Azemmour,34.4375,-2.875,2026-09-18,18.5,18.5,0.0,13,26.8,48.6,45
Azemmour,34.4375,-2.875,2026-09-19,18.7,18.7,0.0,6,17.7,30.6,3
Azemmour,34.4375,-2.875,2026-09-20,19.9,19.9,0.0,5,21.8,35.3,45
El Hajeb,34.4375,-2.875,2026-09-14,19.2,19.2,0.0,0,25.2,41.0,1
El Hajeb,34.4375,-2.875,2026-09-15,18.9,18.9,0.0,0,23.6,38.2,3
El Hajeb,34.4375,-2.875,2026-09-16,18.4,18.4,0.0,0,23.4,37.4,1
El Hajeb,34.4375,-2.875,2026-09-17,20.0,20.0,0.0,11,26.2,46.4,3
El Hajeb,34.4375,-2.875,2026-09-18,18.5,18.5,0.0,13,26.8,48.6,45
El Hajeb,34.4375,-2.875,2026-09-19,18.7,18.7,0.0,6,17.7,30.6,3
El Hajeb,34.4375,-2.875,2026-09-20,19.9,19.9,0.0,5,21.8,35.3,45
Jerada,34.4375,-2.875,2026-09-14,19.2,19.2,0.0,0,25.2,41.0,1
Jerada,34.4375,-2.875,2026-09-15,18.9,18.9,0.0,0,23.6,38.2,3
Jerada,34.4375,-2.875,2026-09-16,18.4,18.4,0.0,0,23.4,37.4,1
Jerada,34.4375,-2.875,2026-09-17,20.0,20.0,0.0,11,26.2,46.4,3
Jerada,34.4375,-2.875,2026-09-18,18.5,18.5,0.0,13,26.8,48.6,45
Jerada,34.4375,-2.875,2026-09-19,18.7,18.7,0.0,6,17.7,30.6,3
Jerada,34.4375,-2.875,2026-09-20,19.9,19.9,0.0,5,21.8,35.3,45
El Aïoun,34.4375,-2.875,2026-09-14,19.2,19.2,0.0,0,25.2,41.0,1
El Aïoun,34.4375,-2.875,2026-09-15,18.9,18.9,0.0,0,23.6,38.2,3
El Aïoun,34.4375,-2.875,2026-09-16,18.4,18.4,0.0,0,23.4,37.4,1
El Aïoun,34.4375,-2.875,2026-09-17,20.0,20.0,0.0,11,26.2,46.4,3
El Aïoun,34.4375,-2.875,2026-09-18,18.5,18.5,0.0,13,26.8,48.6,45
El Aïoun,34.4375,-2.875,2026-09-19,18.7,18.7,0.0,6,17.7,30.6,3
El Aïoun,34.4375,-2.875,2026-09-20,19.9,19.9,0.0,5,21.8,35.3,45
Tameslouht,34.4375,-2.875,2026-09-14,19.2,19.2,0.0,0,25.2,41.0,1
Tameslouht,34.4375,-2.875,2026-09-15,18.9,18.9,0.0,0,23.6,38.2,3
Tameslouht,34.4375,-2.875,2026-09-16,18.4,18.4,0.0,0,23.4,37.4,1
Tameslouht,34.4375,-2.875,2026-09-17,20.0,20.0,0.0,11,26.2,46.4,3
Tameslouht,34.4375,-2.875,2026-09-18,18.5,18.5,0.0,13,26.8,48.6,45
Tameslouht,34.4375,-2.875,2026-09-19,18.7,18.7,0.0,6,17.7,30.6,3
Tameslouht,34.4375,-2.875,2026-09-20,19.9,19.9,0.0,5,21.8,35.3,45
Sidi Yahia El Gharb,34.4375,-2.875,2026-09-14,19.2,19.2,0.0,0,25.2,41.0,1
Sidi Yahia El Gharb,34.4375,-2.875,2026-09-15,18.9,18.9,0.0,0,23.6,38.2,3
Sidi Yahia El Gharb,34.4375,-2.875,2026-09-16,18.4,18.4,0.0,0,23.4,37.4,1
Sidi Yahia El Gharb,34.4375,-2.875,2026-09-17,20.0,20.0,0.0,11,26.2,46.4,3
Sidi Yahia El Gharb,34.4375,-2.875,2026-09-18,18.5,18.5,0.0,13,26.8,48.6,45
Sidi Yahia El Gharb,34.4375,-2.875,2026-09-19,18.7,18.7,0.0,6,17.7,30.6,3
Sidi Yahia El Gharb,34.4375,-2.875,2026-09-20,19.9,19.9,0.0,5,21.8,35.3,45
Chichaoua,33.9375,-6.875,2026-09-14,23.4,23.4,0.0,0,11.0,30.2,0
Chichaoua,33.9375,-6.875,2026-09-15,21.0,21.0,0.0,0,12.9,34.9,1
Chichaoua,33.9375,-6.875,2026-09-16,20.3,20.3,0.0,0,15.9,41.0,2
Chichaoua,33.9375,-6.875,2026-09-17,18.5,18.5,0.0,0,12.4,33.1,3
Chichaoua,33.9375,-6.875,2026-09-18,16.4,16.4,0.0,0,14.8,38.9,45
Chichaoua,33.9375,-6.875,2026-09-19,17.5,17.5,0.0,3,12.6,27.0,2
Chichaoua,33.9375,-6.875,2026-09-20,20.7,20.7,0.0,3,13.8,27.7,0
Al ’Attawia,33.9375,-6.875,2026-09-14,23.4,23.4,0.0,0,11.0,30.2,0
Al ’Attawia,33.9375,-6.875,2026-09-15,21.0,21.0,0.0,0,12.9,34.9,1
Al ’Attawia,33.9375,-6.875,2026-09-16,20.3,20.3,0.0,0,15.9,41.0,2
Al ’Attawia,33.9375,-6.875,2026-09-17,18.5,18.5,0.0,0,12.4,33.1,3
Al ’Attawia,33.9375,-6.875,2026-09-18,16.4,16.4,0.0,0,14.8,38.9,45
Al ’Attawia,33.9375,-6.875,2026-09-19,17.5,17.5,0.0,3,12.6,27.0,2
Al ’Attawia,33.9375,-6.875,2026-09-20,20.7,20.7,0.0,3,13.8,27.7,0
Tabount,33.9375,-6.875,2026-09-14,23.4,23.4,0.0,0,11.0,30.2,0
Tabount,33.9375,-6.875,2026-09-15,21.0,21.0,0.0,0,12.9,34.9,1
Tabount,33.9375,-6.875,2026-09-16,20.3,20.3,0.0,0,15.9,41.0,2
Tabount,33.9375,-6.875,2026-09-17,18.5,18.5,0.0,0,12.4,33.1,3
Tabount,33.9375,-6.875,2026-09-18,16.4,16.4,0.0,0,14.8,38.9,45
Tabount,33.9375,-6.875,2026-09-19,17.5,17.5,0.0,3,12.6,27.0,2
Tabount,33.9375,-6.875,2026-09-20,20.7,20.7,0.0,3,13.8,27.7,0
Zaïo,33.9375,-6.875,2026-09-14,23.4,23.4,0.0,0,11.0,30.2,0
Zaïo,33.9375,-6.875,2026-09-15,21.0,21.0,0.0,0,12.9,34.9,1
Zaïo,33.9375,-6.875,2026-09-16,20.3,20.3,0.0,0,15.9,41.0,2
Zaïo,33.9375,-6.875,2026-09-17,18.5,18.5,0.0,0,12.4,33.1,3
Zaïo,33.9375,-6.875,2026-09-18,16.4,16.4,0.0,0,14.8,38.9,45
Zaïo,33.9375,-6.875,2026-09-19,17.5,17.5,0.0,3,12.6,27.0,2
Zaïo,33.9375,-6.875,2026-09-20,20.7,20.7,0.0,3,13.8,27.7,0
Aguelmous,33.9375,-6.875,2026-09-14,23.4,23.4,0.0,0,11.0,30.2,0
Aguelmous,33.9375,-6.875,2026-09-15,21.0,21.0,0.0,0,12.9,34.9,1
Aguelmous,33.9375,-6.875,2026-09-16,20.3,20.3,0.0,0,15.9,41.0,2
Aguelmous,33.9375,-6.875,2026-09-17,18.5,18.5,0.0,0,12.4,33.1,3
Aguelmous,33.9375,-6.875,2026-09-18,16.4,16.4,0.0,0,14.8,38.9,45
Aguelmous,33.9375,-6.875,2026-09-19,17.5,17.5,0.0,3,12.6,27.0,2
Aguelmous,33.9375,-6.875,2026-09-20,20.7,20.7,0.0,3,13.8,27.7,0
Asilah,33.9375,-6.875,2026-09-14,23.4,23.4,0.0,0,11.0,30.2,0
Asilah,33.9375,-6.875,2026-09-15,21.0,21.0,0.0,0,12.9,34.9,1
Asilah,33.9375,-6.875,2026-09-16,20.3,20.3,0.0,0,15.9,41.0,2
Asilah,33.9375,-6.875,2026-09-17,18.5,18.5,0.0,0,12.4,33.1,3
Asilah,33.9375,-6.875,2026-09-18,16.4,16.4,0.0,0,14.8,38.9,45
Asilah,33.9375,-6.875,2026-09-19,17.5,17.5,0.0,3,12.6,27.0,2
Asilah,33.9375,-6.875,2026-09-20,20.7,20.7,0.0,3,13.8,27.7,0
Imzouren,33.9375,-6.875,2026-09-14,23.4,23.4,0.0,0,11.0,30.2,0
Imzouren,33.9375,-6.875,2026-09-15,21.0,21.0,0.0,0,12.9,34.9,1
Imzouren,33.9375,-6.875,2026-09-16,20.3,20.3,0.0,0,15.9,41.0,2
Imzouren,33.9375,-6.875,2026-09-17,18.5,18.5,0.0,0,12.4,33.1,3
Imzouren,33.9375,-6.875,2026-09-18,16.4,16.4,0.0,0,14.8,38.9,45
Imzouren,33.9375,-6.875,2026-09-19,17.5,17.5,0.0,3,12.6,27.0,2
Imzouren,33.9375,-6.875,2026-09-20,20.7,20.7,0.0,3,13.8,27.7,0
Mediouna,27.170473,-13.229401,2026-09-14,25.7,25.7,0.0,4,27.0,50.4,0
Mediouna,27.170473,-13.229401,2026-09-15,25.6,25.6,0.0,0,26.3,51.8,0
Mediouna,27.170473,-13.229401,2026-09-16,21.6,21.6,0.0,0,27.0,52.2,0
Mediouna,27.170473,-13.229401,2026-09-17,21.4,21.4,0.0,0,29.5,57.6,3
Mediouna,27.170473,-13.229401,2026-09-18,20.1,20.1,0.0,4,28.0,55.4,3
Mediouna,27.170473,-13.229401,2026-09-19,18.8,18.8,0.0,2,20.3,43.2,2
Mediouna,27.170473,-13.229401,2026-09-20,18.6,18.6,0.0,2,22.1,47.2,3
Demnat,27.170473,-13.229401,2026-09-14,25.7,25.7,0.0,4,27.0,50.4,0
Demnat,27.170473,-13.229401,2026-09-15,25.6,25.6,0.0,0,26.3,51.8,0
Demnat,27.170473,-13.229401,2026-09-16,21.6,21.6,0.0,0,27.0,52.2,0
Demnat,27.170473,-13.229401,2026-09-17,21.4,21.4,0.0,0,29.5,57.6,3
Demnat,27.170473,-13.229401,2026-09-18,20.1,20.1,0.0,4,28.0,55.4,3
Demnat,27.170473,-13.229401,2026-09-19,18.8,18.8,0.0,2,20.3,43.2,2
Demnat,27.170473,-13.229401,2026-09-20,18.6,18.6,0.0,2,22.1,47.2,3
Aïn Taoujdat,27.170473,-13.229401,2026-09-14,25.7,25.7,0.0,4,27.0,50.4,0
Aïn Taoujdat,27.170473,-13.229401,2026-09-15,25.6,25.6,0.0,0,26.3,51.8,0
Aïn Taoujdat,27.170473,-13.229401,2026-09-16,21.6,21.6,0.0,0,27.0,52.2,0
Aïn Taoujdat,27.170473,-13.229401,2026-09-17,21.4,21.4,0.0,0,29.5,57.6,3
Aïn Taoujdat,27.170473,-13.229401,2026-09-18,20.1,20.1,0.0,4,28.0,55.4,3
Aïn Taoujdat,27.170473,-13.229401,2026-09-19,18.8,18.8,0.0,2,20.3,43.2,2
Aïn Taoujdat,27.170473,-13.229401,2026-09-20,18.6,18.6,0.0,2,22.1,47.2,3
Sidi Smai’il,27.170473,-13.229401,2026-09-14,25.7,25.7,0.0,4,27.0,50.4,0
Sidi Smai’il,27.170473,-13.229401,2026-09-15,25.6,25.6,0.0,0,26.3,51.8,0
Sidi Smai’il,27.170473,-13.229401,2026-09-16,21.6,21.6,0.0,0,27.0,52.2,0
Sidi Smai’il,27.170473,-13.229401,2026-09-17,21.4,21.4,0.0,0,29.5,57.6,3
Sidi Smai’il,27.170473,-13.229401,2026-09-18,20.1,20.1,0.0,4,28.0,55.4,3
Sidi Smai’il,27.170473,-13.229401,2026-09-19,18.8,18.8,0.0,2,20.3,43.2,2
Sidi Smai’il,27.170473,-13.229401,2026-09-20,18.6,18.6,0.0,2,22.1,47.2,3
Moulay Bousselham,27.170473,-13.229401,2026-09-14,25.7,25.7,0.0,4,27.0,50.4,0
Moulay Bousselham,27.170473,-13.229401,2026-09-15,25.6,25.6,0.0,0,26.3,51.8,0
Moulay Bousselham,27.170473,-13.229401,2026-09-16,21.6,21.6,0.0,0,27.0,52.2,0
Moulay Bousselham,27.170473,-13.229401,2026-09-17,21.4,21.4,0.0,0,29.5,57.6,3
Moulay Bousselham,27.170473,-13.229401,2026-09-18,20.1,20.1,0.0,4,28.0,55.4,3
Moulay Bousselham,27.170473,-13.229401,2026-09-19,18.8,18.8,0.0,2,20.3,43.2,2
Moulay Bousselham,27.170473,-13.229401,2026-09-20,18.6,18.6,0.0,2,22.1,47.2,3
Mechraa Bel Ksiri,27.170473,-13.229401,2026-09-14,25.7,25.7,0.0,4,27.0,50.4,0
Mechraa Bel Ksiri,27.170473,-13.229401,2026-09-15,25.6,25.6,0.0,0,26.3,51.8,0
Mechraa Bel Ksiri,27.170473,-13.229401,2026-09-16,21.6,21.6,0.0,0,27.0,52.2,0
Mechraa Bel Ksiri,27.170473,-13.229401,2026-09-17,21.4,21.4,0.0,0,29.5,57.6,3
Mechraa Bel Ksiri,27.170473,-13.229401,2026-09-18,20.1,20.1,0.0,4,28.0,55.4,3
Mechraa Bel Ksiri,27.170473,-13.229401,2026-09-19,18.8,18.8,0.0,2,20.3,43.2,2
Mechraa Bel Ksiri,27.170473,-13.229401,2026-09-20,18.6,18.6,0.0,2,22.1,47.2,3
Souk et Tnine Jorf el Mellah,27.170473,-13.229401,2026-09-14,25.7,25.7,0.0,4,27.0,50.4,0
Souk et Tnine Jorf el Mellah,27.170473,-13.229401,2026-09-15,25.6,25.6,0.0,0,26.3,51.8,0
Souk et Tnine Jorf el Mellah,27.170473,-13.229401,2026-09-16,21.6,21.6,0.0,0,27.0,52.2,0
Souk et Tnine Jorf el Mellah,27.170473,-13.229401,2026-09-17,21.4,21.4,0.0,0,29.5,57.6,3
Souk et Tnine Jorf el Mellah,27.170473,-13.229401,2026-09-18,20.1,20.1,0.0,4,28.0,55.4,3
Souk et Tnine Jorf el Mellah,27.170473,-13.229401,2026-09-19,18.8,18.8,0.0,2,20.3,43.2,2
Souk et Tnine Jorf el Mellah,27.170473,-13.229401,2026-09-20,18.6,18.6,0.0,2,22.1,47.2,3
Zeghanghane,33.25,-8.4375,2026-09-14,21.0,21.0,0.0,0,14.2,25.9,1
Zeghanghane,33.25,-8.4375,2026-09-15,21.5,21.5,0.0,0,17.0,30.2,45
Zeghanghane,33.25,-8.4375,2026-09-16,20.9,20.9,0.0,0,19.7,35.6,2
Zeghanghane,33.25,-8.4375,2026-09-17,19.5,19.5,0.0,0,15.2,27.0,3
Zeghanghane,33.25,-8.4375,2026-09-18,19.0,19.0,0.0,0,19.0,35.3,45
Zeghanghane,33.25,-8.4375,2026-09-19,20.5,20.5,0.0,2,18.4,34.9,3
Zeghanghane,33.25,-8.4375,2026-09-20,21.1,21.1,0.0,0,17.3,32.8,45
Oulad Barhil,33.25,-8.4375,2026-09-14,21.0,21.0,0.0,0,14.2,25.9,1
Oulad Barhil,33.25,-8.4375,2026-09-15,21.5,21.5,0.0,0,17.0,30.2,45
Oulad Barhil,33.25,-8.4375,2026-09-16,20.9,20.9,0.0,0,19.7,35.6,2
Oulad Barhil,33.25,-8.4375,2026-09-17,19.5,19.5,0.0,0,15.2,27.0,3
Oulad Barhil,33.25,-8.4375,2026-09-18,19.0,19.0,0.0,0,19.0,35.3,45
Oulad Barhil,33.25,-8.4375,2026-09-19,20.5,20.5,0.0,2,18.4,34.9,3
Oulad Barhil,33.25,-8.4375,2026-09-20,21.1,21.1,0.0,0,17.3,32.8,45
Bir Jdid,33.25,-8.4375,2026-09-14,21.0,21.0,0.0,0,14.2,25.9,1
Bir Jdid,33.25,-8.4375,2026-09-15,21.5,21.5,0.0,0,17.0,30.2,45
Bir Jdid,33.25,-8.4375,2026-09-16,20.9,20.9,0.0,0,19.7,35.6,2
Bir Jdid,33.25,-8.4375,2026-09-17,19.5,19.5,0.0,0,15.2,27.0,3
Bir Jdid,33.25,-8.4375,2026-09-18,19.0,19.0,0.0,0,19.0,35.3,45
Bir Jdid,33.25,-8.4375,2026-09-19,20.5,20.5,0.0,2,18.4,34.9,3
Bir Jdid,33.25,-8.4375,2026-09-20,21.1,21.1,0.0,0,17.3,32.8,45
Bou Arfa,33.25,-8.4375,2026-09-14,21.0,21.0,0.0,0,14.2,25.9,1
Bou Arfa,33.25,-8.4375,2026-09-15,21.5,21.5,0.0,0,17.0,30.2,45
